emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num
877,Kimberly,Allen,1987-03-03,247 Barby Point,Floor 2,Savannah,32.0391,-81.1242,GA,31405,1-(912)449-2989,,,,Human Resources Manager,2010-11-27,1-(336)716-4403,Kimberly.Allen@foo.com,4,5
878,Beverly,Murphy,1957-08-29,95 Thackeray Junction,,Sacramento,38.4826,-121.4006,CA,95828,1-(916)364-4887,1-(307)236-2229,,,Staff Scientist,2007-03-17,1-(405)906-4611,Beverly.Murphy@foo.com,4,5
879,Todd,Turner,1967-09-11,22 Warrior Park,Floor 2,Santa Clara,37.3924,-121.9623,CA,95054,1-(650)461-2974,1-(714)228-8174,,,Structural Analysis Engineer,2010-12-07,1-(915)229-0406,Todd.Turner@foo.com,1,2
880,Craig,Jacobs,1987-09-02,932 Sachs Alley,,Abilene,32.432,-99.7724,TX,79605,1-(325)652-1738,1-(864)474-7486,,,Analog Circuit Design manager,2007-12-13,1-(918)951-6669,Craig.Jacobs@foo.com,1,3
881,Jack,Banks,1953-12-09,471 Arrowood Way,,Seminole,27.8444,-82.7963,FL,34642,1-(941)297-5839,1-(512)982-9707,,,Project Manager,2009-07-03,1-(253)761-8895,Jack.Banks@foo.com,2,5
882,Donna,Warren,1977-02-07,28842 Macpherson Terrace,,Lakeland,27.9865,-82.0139,FL,33811,1-(863)975-6240,1-(214)571-5887,,,Office Assistant II,2010-05-17,1-(402)764-4155,Donna.Warren@foo.com,2,2
883,Elizabeth,Freeman,1960-10-06,58 Amoth Trail,,Greeley,40.5009,-104.315,CO,80638,1-(970)246-4021,1-(404)770-1906,,,VP Quality Control,2013-07-21,1-(918)797-7610,Elizabeth.Freeman@foo.com,4,3
884,Randy,Mendoza,1985-06-15,93517 Larry Park,,Saint Paul,45.071,-92.9391,MN,55115,1-(952)620-4372,1-(337)891-4854,,,Research Nurse,2008-05-16,1-(585)113-6874,Randy.Mendoza@foo.com,3,5
885,Howard,Richards,1989-08-29,75473 Fieldstone Trail,,Cleveland,41.3826,-81.7964,OH,44130,1-(440)608-6251,1-(407)760-3931,,,Budget/Accounting Analyst III,2015-11-14,1-(412)632-2731,Howard.Richards@foo.com,3,1
886,Bobby,Carr,1987-03-02,726 Coleman Pass,,Albany,42.6149,-73.9708,NY,12242,1-(518)666-7047,1-(770)460-1277,,,Assistant Media Planner,2011-05-24,1-(504)102-6983,Bobby.Carr@foo.com,4,5
887,Paul,Myers,1981-06-26,21 Sherman Crossing,,Saint Paul,44.9806,-93.1771,MN,55108,1-(651)521-4750,1-(646)829-2036,,,Financial Advisor,2012-03-24,1-(209)680-6731,Paul.Myers@foo.com,4,3
888,Janice,Carpenter,1964-11-24,9 Carpenter Street,,Chesapeake,36.8056,-76.2666,VA,23324,1-(757)750-2107,1-(801)955-5443,,,Engineer I,2007-02-03,1-(719)884-9907,Janice.Carpenter@foo.com,1,2
889,Justin,Frazier,1987-10-08,15760 Petterle Parkway,,Honolulu,21.3278,-157.8294,HI,96845,1-(808)848-8021,1-(605)694-2746,,,Mechanical Systems Engineer,2011-05-21,1-(559)498-2372,Justin.Frazier@foo.com,1,4
890,Dennis,Hawkins,1990-03-04,7 Dovetail Crossing,,Tyler,32.3475,-95.3065,TX,75710,1-(903)166-2776,1-(502)671-5828,,,VP Product Management,2009-04-16,1-(352)982-9256,Dennis.Hawkins@foo.com,5,4
891,Patricia,Patterson,1972-06-30,059 Jana Crossing,,Toledo,41.6782,-83.4972,OH,43666,1-(419)585-5158,,,,Information Systems Manager,2014-01-05,1-(309)264-6227,Patricia.Patterson@foo.com,1,3
892,Aaron,Brown,1992-01-01,9764 Hollow Ridge Circle,,Fort Wayne,41.0938,-85.0707,IN,46862,1-(260)397-8253,1-(402)883-3419,,,Environmental Specialist,2010-03-02,1-(860)217-7487,Aaron.Brown@foo.com,3,5
893,Michelle,Washington,1989-06-09,371 Muir Avenue,,Houston,29.834,-95.4342,TX,77212,1-(713)300-3183,1-(412)683-7740,,,Director of Sales,2010-05-18,1-(203)892-2584,Michelle.Washington@foo.com,2,2
894,Doris,Tucker,1977-08-05,157 Dexter Road,,Oakland,37.6802,-121.9215,CA,94627,1-(510)780-7558,1-(901)367-4803,,,Automation Specialist IV,2011-06-29,1-(505)487-8366,Doris.Tucker@foo.com,2,1
895,John,Taylor,1971-07-11,4498 Raven Crossing,Floor 2,Spokane,47.6536,-117.4317,WA,99220,1-(509)282-1253,1-(859)582-0257,,,Occupational Therapist,2010-06-18,1-(661)706-5667,John.Taylor@foo.com,2,5
896,Terry,Larson,1955-05-07,42588 Holmberg Way,,Lansing,42.7325,-84.5587,MI,48930,1-(517)537-1756,1-(936)298-5487,,,Chief Design Engineer,2014-12-13,1-(812)631-7083,Terry.Larson@foo.com,3,2
897,Ernest,Ortiz,1965-10-11,09722 Meadow Vale Park,Apt. B,Charleston,38.354,-81.6394,WV,25389,1-(304)311-9531,1-(773)908-5739,,,Chemical Engineer,2011-01-03,1-(915)988-3886,Ernest.Ortiz@foo.com,3,2
898,Justin,Rogers,1955-01-07,39635 Larry Park,,Norcross,33.9677,-84.2438,GA,30092,1-(678)257-3181,1-(585)792-9004,,jrogersox@ocn.ne.jp,Staff Scientist,2011-02-27,1-(213)232-7399,Justin.Rogers@foo.com,4,4
899,Andrew,Watson,1993-01-09,55133 Commercial Circle,,Chandler,33.2765,-112.1872,AZ,85246,1-(602)911-1774,1-(617)431-8944,,,VP Accounting,2012-08-10,1-(212)851-7653,Andrew.Watson@foo.com,3,1
900,Clarence,Willis,1977-01-16,986 Armistice Trail,,Pueblo,38.1286,-104.5523,CO,81015,1-(719)152-8474,1-(651)143-2659,,,Dental Hygienist,2008-03-31,1-(619)305-5868,Clarence.Willis@foo.com,1,5
901,Fred,Clark,1966-02-22,8 Starling Junction,#3,Davenport,41.5386,-90.6115,IA,52804,1-(563)816-7328,1-(619)158-8059,,,Graphic Designer,2009-03-15,1-(410)142-3030,Fred.Clark@foo.com,1,2
902,Irene,Davis,1986-08-03,70276 Muir Street,,Milwaukee,43.006,-87.9429,WI,53215,1-(414)881-1462,1-(305)647-0611,,,Sales Associate,2007-06-10,1-(702)961-7378,Irene.Davis@foo.com,3,3
903,Chris,Griffin,1990-01-29,7004 Buell Circle,,Ridgely,38.8893,-75.8612,MD,21684,1-(410)204-0282,1-(502)778-3580,,,Software Consultant,2014-09-04,1-(505)644-7548,Chris.Griffin@foo.com,3,3
904,Rachel,Hill,1961-08-23,0367 1st Court,Apt. C,West Palm Beach,26.6654,-80.0929,FL,33416,1-(561)623-4402,1-(915)807-3288,,,Pharmacist,2015-04-13,1-(915)935-0447,Rachel.Hill@foo.com,2,4
905,Joshua,Burns,1962-04-13,61 Hanover Place,,Minneapolis,44.9054,-93.2361,MN,55417,1-(651)552-5025,1-(405)629-9822,,,Mechanical Systems Engineer,2013-04-04,1-(850)120-9632,Joshua.Burns@foo.com,3,4
906,Mildred,Olson,1989-04-25,297 Independence Road,,Columbus,32.5161,-84.9785,GA,31904,1-(706)206-7186,1-(405)660-0614,,,Systems Administrator I,2009-12-04,1-(505)444-5998,Mildred.Olson@foo.com,1,2
907,Maria,Ortiz,1952-07-26,9 Ridgeview Court,,Miami,25.5584,-80.4582,FL,33164,1-(786)747-2446,1-(910)719-9692,,,Geologist II,2014-08-08,1-(484)778-0998,Maria.Ortiz@foo.com,1,4
908,Gloria,Hill,1990-03-02,9121 Kropf Avenue,,Charlottesville,38.0401,-78.4851,VA,22908,1-(434)983-9986,1-(714)182-3158,,,Analyst Programmer,2015-03-19,1-(202)781-9949,Gloria.Hill@foo.com,2,2
909,Brian,Austin,1977-05-24,5 Stephen Lane,,Arlington,32.7714,-97.2915,TX,76096,1-(214)760-4937,1-(515)575-6581,,,Senior Developer,2011-11-13,1-(425)962-1482,Brian.Austin@foo.com,3,4
910,Rachel,Hawkins,1969-08-26,1539 Mockingbird Lane,,Sacramento,38.3774,-121.4444,CA,94273,1-(916)862-6035,1-(540)968-0659,,,Teacher,2012-11-12,1-(310)799-3931,Rachel.Hawkins@foo.com,1,2
911,Philip,Bradley,1991-06-11,1155 David Park,,Grand Forks,47.9335,-97.3944,ND,58207,1-(701)732-7321,1-(205)636-4628,,,Information Systems Manager,2008-12-09,1-(330)121-9447,Philip.Bradley@foo.com,2,2
912,Theresa,Ramos,1977-02-23,2 Hovde Plaza,,Miami,25.7341,-80.4068,FL,33175,1-(305)118-1785,1-(225)978-2829,,,Staff Accountant IV,2011-10-03,1-(337)383-5899,Theresa.Ramos@foo.com,1,1
913,Jessica,Greene,1965-03-20,1 Basil Court,,Utica,43.0872,-75.2603,NY,13505,1-(315)144-8194,1-(850)864-7118,,,Research Nurse,2007-04-27,1-(402)444-8055,Jessica.Greene@foo.com,4,1
914,Harold,Torres,1969-12-05,3 Marquette Avenue,Apt. A,Dallas,32.7948,-96.7697,TX,75246,1-(972)486-9270,1-(916)730-5474,,,Food Chemist,2008-05-27,1-(304)978-9769,Harold.Torres@foo.com,1,5
915,Ashley,Hudson,1981-05-07,7 Manitowish Trail,,Albuquerque,35.1104,-106.5781,NM,87110,1-(505)290-1757,1-(334)575-7723,,,Professor,2011-05-28,1-(216)806-6386,Ashley.Hudson@foo.com,3,3
916,Jonathan,Gardner,1969-04-09,0 Commercial Place,Apt. A,Alhambra,33.7866,-118.2987,CA,91841,1-(626)981-1364,1-(603)134-7152,,,Paralegal,2007-02-10,1-(214)413-7647,Jonathan.Gardner@foo.com,4,1
917,Larry,Matthews,1969-11-10,59 Texas Drive,#1,Jackson,32.3113,-90.3972,MS,39282,1-(601)879-0733,1-(916)147-1877,,,Account Representative I,2007-11-20,1-(808)654-6318,Larry.Matthews@foo.com,2,2
918,Rebecca,Jones,1987-12-02,89785 Nevada Avenue,,Lincoln,40.7845,-96.6888,NE,68583,1-(402)207-7055,,,,Systems Administrator I,2010-07-19,1-(918)605-1554,Rebecca.Jones@foo.com,5,4
919,Lawrence,Lopez,1990-08-02,6 Carberry Drive,Apt. A,Fort Worth,32.7714,-97.2915,TX,76147,1-(817)836-5490,1-(202)678-7469,,,Electrical Engineer,2008-01-15,1-(812)753-2544,Lawrence.Lopez@foo.com,2,4
920,David,Stanley,1955-04-10,5 Hermina Place,,Phoenix,33.7352,-112.1294,AZ,85083,1-(602)884-0988,,,,Environmental Tech,2013-05-24,1-(865)329-9229,David.Stanley@foo.com,2,1
921,Nancy,Sullivan,1969-08-25,2897 Scoville Pass,,Winston Salem,36.0275,-80.2073,NC,27157,1-(336)772-4654,1-(508)931-4994,,,Information Systems Manager,2014-04-25,1-(205)798-3852,Nancy.Sullivan@foo.com,1,3
922,Randy,Rogers,1952-02-21,70 Rutledge Court,,Albuquerque,35.0549,-106.5461,NM,87115,1-(505)929-2707,1-(202)929-2446,,,Senior Quality Engineer,2009-04-08,1-(302)426-6768,Randy.Rogers@foo.com,1,3
923,George,Cole,1976-03-10,19041 Moulton Pass,,Newton,42.3528,-71.1875,MA,02458,1-(617)146-4904,1-(512)861-2278,,,Research Assistant III,2015-05-23,1-(713)865-3976,George.Cole@foo.com,4,5
924,Lori,Fuller,1981-01-28,8 Sundown Parkway,,Trenton,40.2418,-74.6962,NJ,08619,1-(609)517-6160,1-(714)989-8154,,,Chief Design Engineer,2009-06-03,1-(571)678-5083,Lori.Fuller@foo.com,1,5
925,Rachel,Jordan,1985-08-07,93285 Brown Terrace,,Lafayette,30.2023,-92.0188,LA,70505,1-(337)674-5063,,,,Marketing Manager,2008-09-04,1-(912)887-1504,Rachel.Jordan@foo.com,3,1
926,Norma,Ortiz,1989-04-09,1956 Sutherland Lane,,Newark,40.7918,-74.2452,NJ,07195,1-(862)446-8740,1-(212)942-0124,,,Operator,2014-11-04,1-(202)475-1635,Norma.Ortiz@foo.com,3,2
927,Kevin,Frazier,1970-02-27,2 Morning Park,,Cincinnati,39.1668,-84.5382,OH,45264,1-(513)717-6096,1-(719)935-5705,,,Occupational Therapist,2013-08-01,1-(518)841-7691,Kevin.Frazier@foo.com,5,5
928,George,Hughes,1974-09-19,5586 Mcguire Circle,#2,Atlanta,33.8444,-84.474,GA,31196,1-(404)637-8631,1-(585)339-4604,,,Community Outreach Specialist,2007-07-21,1-(915)748-9675,George.Hughes@foo.com,4,3
929,Carlos,Harvey,1951-12-24,40 Dwight Park,,Baton Rouge,30.4558,-91.0596,LA,70815,1-(225)526-6163,1-(425)984-8477,,,Biostatistician IV,2007-08-20,1-(719)440-2077,Carlos.Harvey@foo.com,3,1
930,Terry,Dunn,1977-09-17,96461 Roth Plaza,,Brooklyn,40.6451,-73.945,NY,11254,1-(212)141-4929,1-(757)228-7209,,tdunnpt@umich.edu,Statistician I,2007-06-02,1-(956)945-2496,Terry.Dunn@foo.com,3,5
931,Melissa,Hamilton,1952-10-30,8280 Moulton Drive,,Albany,42.6149,-73.9708,NY,12237,1-(518)989-3133,1-(504)384-5824,,,Design Engineer,2009-04-11,1-(205)678-0123,Melissa.Hamilton@foo.com,2,4
932,Denise,Hunter,1978-04-06,44 Walton Way,,Seattle,47.6564,-122.3048,WA,98195,1-(206)718-8503,1-(314)455-5996,,,Product Engineer,2009-02-16,1-(916)524-7166,Denise.Hunter@foo.com,2,5
933,Jeremy,Edwards,1984-12-27,4766 Meadow Vale Plaza,#3,Tyler,32.4112,-95.2899,TX,75799,1-(903)799-4854,1-(330)355-0229,,,Nurse Practicioner,2015-09-22,1-(909)166-8842,Jeremy.Edwards@foo.com,5,1
934,Katherine,Bowman,1982-09-09,5880 La Follette Trail,Apt. B,Washington,38.9,-77.0369,DC,20062,1-(202)903-6721,1-(563)907-2136,,,Account Representative III,2006-08-30,1-(612)162-1513,Katherine.Bowman@foo.com,1,4
935,Ryan,Fox,1985-09-05,0 Doe Crossing Circle,,Garden Grove,33.783,-118.0256,CA,92645,1-(714)512-2917,1-(678)383-8226,,,Civil Engineer,2006-05-31,1-(860)823-5373,Ryan.Fox@foo.com,4,3
936,Ashley,Carpenter,1957-11-11,327 Delladonna Pass,,Portland,43.6783,-70.1987,ME,04109,1-(207)423-9899,1-(512)183-4602,,,Director of Sales,2010-04-19,1-(850)698-8570,Ashley.Carpenter@foo.com,5,1
937,Sandra,Gardner,1970-04-17,7 Algoma Way,,Gainesville,29.6813,-82.3539,FL,32610,1-(352)728-9269,1-(915)730-8963,,,Software Engineer II,2006-03-26,1-(317)457-6490,Sandra.Gardner@foo.com,3,2
938,Ralph,Gray,1963-12-07,92 Summerview Court,,Monticello,45.2009,-93.8881,MN,55565,1-(763)219-4917,1-(502)141-8124,,,Chemical Engineer,2007-08-27,1-(818)745-6930,Ralph.Gray@foo.com,3,1
939,Roger,Cunningham,1968-08-10,5567 Del Mar Trail,Apt. C,Buffalo,42.7684,-78.8871,NY,14205,1-(716)858-9616,1-(803)593-4178,,,Biostatistician III,2014-02-04,1-(907)508-7128,Roger.Cunningham@foo.com,5,4
940,Jerry,Larson,1993-07-19,68137 Mitchell Parkway,#1,Des Moines,41.6727,-93.5722,IA,50393,1-(515)951-7147,1-(601)309-4015,,,Senior Sales Associate,2010-02-20,1-(916)771-4141,Jerry.Larson@foo.com,4,4
941,Todd,Jackson,1965-12-01,0 Erie Terrace,,Las Vegas,36.1378,-115.3261,NV,89135,1-(702)632-3363,1-(754)346-6906,,,Automation Specialist I,2008-03-28,1-(309)203-7456,Todd.Jackson@foo.com,2,4
942,Maria,Palmer,1988-12-11,5 Lakeland Park,,Shreveport,32.6076,-93.7526,LA,71166,1-(318)173-2721,1-(253)144-9862,,,Research Assistant I,2008-04-24,1-(571)974-3867,Maria.Palmer@foo.com,1,2
943,Brian,Ross,1977-11-10,7 Moulton Circle,,Colorado Springs,38.8247,-104.562,CO,80940,1-(719)509-6292,1-(210)327-6657,,,Marketing Manager,2010-06-21,1-(650)439-5085,Brian.Ross@foo.com,2,4
944,Katherine,Robertson,1989-03-25,1677 Mallory Alley,Apt. B,Bronx,40.8139,-73.8841,NY,10474,1-(917)805-4359,1-(202)611-1600,,,Social Worker,2008-09-02,1-(508)527-4247,Katherine.Robertson@foo.com,2,2
945,Melissa,Hughes,1955-01-17,60 Karstens Terrace,,Daytona Beach,29.0227,-81.1722,FL,32123,1-(386)630-0443,1-(806)593-1194,,,Analyst Programmer,2015-06-01,1-(805)161-9386,Melissa.Hughes@foo.com,2,2
946,Andrew,Simmons,1972-12-31,34 Stephen Parkway,,Phoenix,33.4226,-111.7236,AZ,85025,1-(520)613-7173,1-(402)353-8576,,,Safety Technician IV,2010-01-16,1-(712)246-8739,Andrew.Simmons@foo.com,2,5
947,Earl,Perez,1956-09-22,92724 Derek Road,,Newport News,37.0156,-76.4332,VA,23605,1-(757)564-8335,1-(410)662-3056,,,Senior Cost Accountant,2009-08-07,1-(609)438-2257,Earl.Perez@foo.com,2,5
948,Sarah,Duncan,1987-03-04,1 Saint Paul Point,,Levittown,40.3286,-75.1028,PA,19058,1-(267)928-3770,1-(718)924-1570,,,General Manager,2009-12-10,1-(404)479-4388,Sarah.Duncan@foo.com,3,1
949,Carlos,Cooper,1963-04-18,9992 Debs Court,,Baton Rouge,30.3633,-91.0919,LA,70810,1-(225)278-4439,1-(239)203-8700,,,Librarian,2012-05-14,1-(251)202-5689,Carlos.Cooper@foo.com,5,5
950,Maria,Dixon,1965-11-20,5 Ridge Oak Parkway,,Lake Worth,26.6104,-80.1683,FL,33467,1-(561)404-9119,1-(808)479-7031,,,Help Desk Operator,2007-09-12,1-(609)217-7688,Maria.Dixon@foo.com,1,5
951,Walter,Weaver,1957-01-30,4 Cherokee Pass,,San Diego,33.0169,-116.846,CA,92160,1-(619)483-9810,1-(214)437-2487,,,Professor,2007-02-04,1-(941)518-7783,Walter.Weaver@foo.com,1,3
952,Roger,Montgomery,1963-01-18,098 Almo Point,,Saint Paul,45.0059,-93.1059,MN,55166,1-(651)828-9810,1-(260)675-6079,,,Technical Writer,2014-09-28,1-(817)505-3566,Roger.Montgomery@foo.com,1,4
953,Willie,Owens,1984-03-27,86 Armistice Trail,,Laurel,38.8336,-76.8777,MD,20709,1-(202)974-0027,1-(904)191-8485,,,VP Product Management,2006-12-27,1-(352)579-7534,Willie.Owens@foo.com,1,4
954,Kevin,Garrett,1967-09-01,1915 Granby Alley,,Miami Beach,25.8486,-80.1446,FL,33141,1-(305)284-1026,1-(571)270-2364,,,Programmer I,2007-04-19,1-(404)651-3863,Kevin.Garrett@foo.com,1,1
955,Benjamin,Coleman,1975-07-19,31964 Springview Terrace,,Kansas City,39.1042,-94.4923,MO,64125,1-(816)485-3983,1-(412)668-1385,,bcolemanqi@digg.com,Human Resources Assistant III,2010-07-13,1-(315)760-4453,Benjamin.Coleman@foo.com,2,1
956,Mildred,Hawkins,1986-05-27,45 Derek Point,,Portland,45.5806,-122.3748,OR,97296,1-(503)968-0582,1-(706)857-9573,,,Marketing Manager,2012-02-11,1-(805)946-4652,Mildred.Hawkins@foo.com,5,1
957,John,Simpson,1954-06-10,1242 Coolidge Way,,Fort Wayne,41.0938,-85.0707,IN,46852,1-(260)495-9982,1-(801)455-1948,,,Health Coach II,2013-10-14,1-(608)500-2202,John.Simpson@foo.com,2,3
958,Johnny,Dean,1991-10-10,64 Mallard Center,,Chicago,41.9399,-87.6528,IL,60657,1-(773)162-4606,1-(619)281-2223,,,Research Associate,2015-01-14,1-(562)213-8519,Johnny.Dean@foo.com,1,5
959,Billy,Burns,1966-06-28,43 Dovetail Street,#3,Atlanta,33.8444,-84.474,GA,30380,1-(404)699-3378,1-(661)409-6052,,,VP Accounting,2010-04-02,1-(318)989-9831,Billy.Burns@foo.com,1,5
960,Russell,Carr,1971-03-14,7 Maple Street,,Miami,25.8507,-80.2366,FL,33147,1-(786)818-7733,1-(813)981-9516,,,Legal Assistant,2006-09-27,1-(704)311-1635,Russell.Carr@foo.com,1,4
961,Jeremy,Daniels,1984-09-18,13392 Goodland Parkway,,Alexandria,38.8158,-77.09,VA,22333,1-(571)516-7077,,,,Accountant II,2014-10-08,1-(718)515-6093,Jeremy.Daniels@foo.com,5,5
962,Lori,Porter,1983-04-14,683 Maryland Court,,Roanoke,37.2742,-79.9579,VA,24040,1-(540)466-0404,1-(228)349-5114,,,Electrical Engineer,2006-05-24,1-(407)173-7372,Lori.Porter@foo.com,5,4
963,Heather,Mccoy,1972-08-06,0 Manley Drive,Suite 210,Pensacola,30.4481,-87.2589,FL,32505,1-(850)891-1638,,,,Account Executive,2009-06-06,1-(971)893-1837,Heather.Mccoy@foo.com,1,2
964,Antonio,Vasquez,1988-11-18,18 Walton Way,,Grand Forks,47.9335,-97.3944,ND,58207,1-(701)207-6832,1-(361)607-9842,,,Health Coach III,2007-06-05,1-(917)585-6230,Antonio.Vasquez@foo.com,5,5
965,Arthur,Schmidt,1951-07-13,4 Bellgrove Circle,,Wilmington,39.8188,-75.5064,DE,19810,1-(302)255-2855,1-(504)954-9168,,,Actuary,2008-04-22,1-(757)500-6018,Arthur.Schmidt@foo.com,4,2
966,Donna,Jacobs,1954-07-15,90 Ronald Regan Hill,,Mobile,30.7309,-88.0789,AL,36610,1-(251)815-9250,1-(325)199-1011,,,Web Developer II,2014-04-18,1-(309)240-2842,Donna.Jacobs@foo.com,4,3
967,Sharon,Daniels,1966-11-10,68 Corry Road,,Clearwater,28.0173,-82.7461,FL,33763,1-(727)404-0398,1-(801)831-3662,,,Database Administrator III,2014-09-05,1-(216)824-6721,Sharon.Daniels@foo.com,1,4
968,Frank,Snyder,1951-03-03,1349 Warbler Court,Apt. B,Roanoke,37.2742,-79.9579,VA,24040,1-(540)174-2648,1-(330)122-7715,,,Engineer I,2009-02-06,1-(763)938-5915,Frank.Snyder@foo.com,2,1
969,Terry,Gonzales,1952-05-04,9 Talmadge Terrace,,Dayton,39.7505,-84.2686,OH,45490,1-(937)445-9446,1-(334)339-8181,,,Mechanical Systems Engineer,2010-10-23,1-(806)807-1662,Terry.Gonzales@foo.com,2,3
970,Sean,Hart,1952-02-15,6 Corry Center,,Dallas,32.8756,-96.7495,TX,75231,1-(469)997-9561,1-(623)687-3894,,,Web Developer III,2014-09-27,1-(904)505-9629,Sean.Hart@foo.com,5,4
971,Walter,Walker,1986-01-16,8 West Way,,Santa Barbara,34.4453,-119.8025,CA,93111,1-(702)946-4927,1-(419)593-4989,,,Recruiting Manager,2011-04-05,1-(608)351-1561,Walter.Walker@foo.com,1,1
972,Richard,Harper,1993-01-13,5 Farmco Hill,#2,Monticello,45.2009,-93.8881,MN,55590,1-(763)725-8160,1-(202)533-6386,,,Statistician II,2013-09-30,1-(309)926-9200,Richard.Harper@foo.com,2,1
973,Brian,Hanson,1952-05-07,4004 Butterfield Junction,Apt. B,Virginia Beach,36.7978,-76.1759,VA,23464,1-(757)820-4350,1-(518)842-2786,,,Graphic Designer,2009-11-16,1-(714)608-3660,Brian.Hanson@foo.com,5,5
974,Gloria,Duncan,1960-05-17,791 Almo Court,,Columbia,34.006,-80.9708,SC,29225,1-(803)824-9327,1-(904)452-1743,,,Internal Auditor,2013-11-28,1-(509)896-1923,Gloria.Duncan@foo.com,3,4
975,Craig,Lawson,1975-07-02,0308 Clyde Gallagher Pass,,Oklahoma City,35.3425,-97.6317,OK,73173,1-(405)395-7245,1-(918)813-1533,,,Pharmacist,2013-07-18,1-(612)583-6153,Craig.Lawson@foo.com,2,4
976,Anna,Palmer,1987-09-10,073 Vera Street,#1,Evansville,37.9971,-87.575,IN,47732,1-(812)762-3824,1-(336)690-7596,,,Programmer Analyst IV,2011-04-05,1-(808)500-0743,Anna.Palmer@foo.com,1,5
977,Janet,Mccoy,1986-09-19,4331 Fremont Plaza,,Phoenix,33.4226,-111.7236,AZ,85025,1-(602)389-9667,1-(804)549-2106,,,Geological Engineer,2009-06-14,1-(405)599-1001,Janet.Mccoy@foo.com,2,3
978,Henry,Armstrong,1974-02-28,572 Pennsylvania Pass,,Portsmouth,43.0059,-71.0132,NH,00214,1-(603)270-8481,1-(760)107-4295,,,Nurse Practicioner,2009-09-27,1-(816)152-0023,Henry.Armstrong@foo.com,5,3
979,Karen,Taylor,1971-04-09,23105 Westridge Circle,,Tampa,27.872,-82.4388,FL,33680,1-(813)594-6656,1-(248)871-4129,,,Food Chemist,2012-02-03,1-(805)382-7934,Karen.Taylor@foo.com,5,2
980,Diana,Lawson,1959-09-17,6 Marquette Hill,,Kissimmee,27.9953,-81.2593,FL,34745,1-(407)939-1011,1-(210)819-0619,,,Senior Sales Associate,2011-11-10,1-(919)805-1985,Diana.Lawson@foo.com,2,3
981,Lillian,Reed,1990-08-11,4 Clove Drive,Apt. C,Hagerstown,39.5207,-77.9162,MD,21747,1-(240)231-7613,1-(615)672-5255,,,Geological Engineer,2006-02-20,1-(412)114-0576,Lillian.Reed@foo.com,3,5
982,Jeffrey,Griffin,1980-06-25,61339 Birchwood Road,,Richmond,37.5593,-77.4471,VA,23203,1-(804)775-5998,1-(818)139-9275,,,Office Assistant II,2009-07-04,1-(504)454-5820,Jeffrey.Griffin@foo.com,3,4
983,Judy,Kim,1953-08-27,8 Hollow Ridge Parkway,Floor 2,San Francisco,37.7848,-122.7278,CA,94154,1-(415)852-8925,1-(559)843-9453,,,Programmer II,2007-01-01,1-(303)410-4964,Judy.Kim@foo.com,1,2
984,Phyllis,Bowman,1984-08-12,18 Ryan Circle,,Madison,43.0696,-89.4239,WI,53710,1-(608)350-3596,1-(518)286-6305,,,Engineer I,2014-09-18,1-(786)436-2306,Phyllis.Bowman@foo.com,5,2
985,Jean,Berry,1979-02-21,9 Hoepker Parkway,#2,Everett,47.8599,-122.2848,WA,98206,1-(425)396-5053,1-(213)345-0613,,,Analyst Programmer,2007-10-20,1-(407)446-0476,Jean.Berry@foo.com,2,5
986,Jennifer,Woods,1968-03-18,27 Waubesa Court,,Washington,38.8981,-77.0401,DC,20456,1-(202)774-5455,1-(717)201-0065,,,Programmer III,2014-02-21,1-(214)572-0128,Jennifer.Woods@foo.com,516,3
987,Steven,Rice,1982-04-15,5 Oak Drive,,Brooklyn,40.6281,-73.9467,NY,11210,1-(718)948-8798,1-(757)453-4520,,,Director of Sales,2013-09-10,1-(813)887-9622,Steven.Rice@foo.com,2,5
988,Martin,Watson,1978-09-07,9142 Sachs Point,Floor 2,Fredericksburg,38.3365,-77.4366,VA,22405,1-(540)751-1571,1-(651)873-0261,,,VP Quality Control,2015-01-22,1-(813)776-1889,Martin.Watson@foo.com,3,3
989,Jerry,Sims,1961-05-14,939 Hanson Parkway,,Melbourne,28.3067,-80.6862,FL,32919,1-(321)144-3100,1-(505)800-3782,,,Food Chemist,2011-03-10,1-(206)327-0031,Jerry.Sims@foo.com,2,2
990,Robert,Thomas,1980-02-18,717 Scott Circle,Apt. C,San Diego,32.8891,-117.1005,CA,92145,1-(619)546-7236,1-(757)152-9536,,,Marketing Assistant,2010-08-01,1-(254)711-7959,Robert.Thomas@foo.com,2,2
991,Scott,Meyer,1989-06-25,79 Upham Junction,#3,Indianapolis,39.7038,-86.3029,IN,46231,1-(317)724-6759,1-(302)182-5173,,,Paralegal,2012-05-04,1-(314)605-0037,Scott.Meyer@foo.com,3,3
992,Steve,Mitchell,1964-09-16,66726 Talmadge Point,Floor 2,Oklahoma City,35.4312,-97.4913,OK,73129,1-(405)603-6443,1-(315)704-3313,,,Chemical Engineer,2015-05-29,1-(212)717-2514,Steve.Mitchell@foo.com,1,4
993,Clarence,Jones,1977-02-03,316 Lakewood Gardens Place,,Philadelphia,39.9788,-75.1262,PA,19125,1-(215)550-5273,1-(915)755-4378,,,Librarian,2012-12-29,1-(608)115-5812,Clarence.Jones@foo.com,2,2
